mahalla_id,mahalla_name_uz_latin,district_name_uz_latin,reference_date,population_total,population_male,population_female,number_of_families,number_of_households,average_household_size,children_total,population_age_0_6,population_age_7_17,population_age_18_30,population_age_31_45,population_age_46_60,population_age_60_plus,working_age_population,elderly_population,registered_population,permanent_population,temporary_population,births,deaths,migration_in,migration_out,population_growth,area_km2,area_ha,population_density_per_km2,value_source_name,value_source_url,source_type,confidence,last_verified_date,notes
UZ-TAS-MFY-328,Kattahovuz mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3501,35.01,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-329,Yangi Beltepa mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3609,36.09,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-330,Sarxumdon mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2586,25.86,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-331,Yangi Jarariq mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0933,9.33,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-332,Jarariq mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4318,43.18,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-333,Ko'kcha Darvoza mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7454,74.54,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-334,Beltepa mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6529,65.29,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-335,Katta Jarariq mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2088,20.88,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-336,Xadra mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7184,71.84,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-337,Olmazor mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6288,62.88,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-338,Kohota mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.6651,66.51,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-339,Shayxontohur mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4471,44.71,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-340,O'qchi mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.457,45.7,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-341,Gulobod mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2956,29.56,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-342,Gulbozor mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4497,44.97,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-343,Janggoh mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2876,28.76,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-344,Chorsu mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3752,37.52,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-345,Bo'ston mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8625,86.25,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-346,Ipakchi mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.3661,136.61,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-347,Yangi Kamolon mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2081,20.81,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-348,Suzukota mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2553,25.53,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-349,Taxtapul mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7409,74.09,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-350,Olim Xo'jayev mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5667,56.67,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-351,Charxnovza mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3967,39.67,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-352,Katta Oqtepa mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.938,93.8,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-353,Samarqand Darvoza mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7042,70.42,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-354,Huvaydo mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2811,28.11,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-355,Shodlik mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4163,41.63,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-356,Zafarobod mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0041,100.41,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-357,Kamolon mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2493,24.93,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-358,Kattabog' mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2799,27.99,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-359,Obinazir mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2565,25.65,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-360,Eski Jarariq mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.7542,75.42,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-361,O'zbekiston mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.2497,124.97,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-362,Kamolon Darvoza mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3581,35.81,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-363,Ko'kcha mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.9033,90.33,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-364,Qoratosh mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2265,22.65,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
UZ-TAS-MFY-365,Yangiobod mahallasi,Shayxontohur,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.434,43.4,NULL,NO PUBLIC MAHALLA-LEVEL DEMOGRAPHIC SOURCE LOCATED,NULL,NULL,NULL,2026-09-18,"Mahalla-level demography is held in the MFY yagona reyestri (Unified Register of Mahalla Citizens' Assemblies) inside the Raqamli Mahalla system, legal basis CoM Regulation 586 of 15.09.2025. That register is interagency-only and not published. Obtaining it requires a written request to O'zbekiston Mahallalari Uyushmasi. Area is from the official boundary layer, not a demographic source."
