mahalla_id,official_unique_code,mahalla_name_uz_latin,mahalla_name_uz_cyrillic,mahalla_name_ru,mahalla_name_en,official_full_name,short_name_uz_latin,alternative_spellings,former_names,mahalla_type,district_name_uz_latin,district_id,district_SOATO_code,mahalla_SOATO_code,TIN_STIR,official_registration_number,date_created,date_renamed,date_merged,date_boundary_changed,legal_document_number,legal_document_date,legal_document_url,mahalla_office_address,mahalla_center_latitude,mahalla_center_longitude,area_ha,official_boundary_available,geometry_available_in_this_file,geometry_source,geometry_download_url,geometry_api_url,geometry_coordinate_reference_system,geometry_date,boundary_status,source_authority,source_url,confidence,reference_date,last_verified_date,notes
UZ-TAS-MFY-79,NULL,Xontepa mahallasi,Хонтепа маҳалласи,Хонтепа махалля,NULL,Xontepa mahallasi,Xontepa,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Sergeli,UZ-TAS-SERGELI,1726283,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,114.04,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,NULL
UZ-TAS-MFY-80,NULL,Yangi Bunyodobod mahallasi,Янги Бунёдобод маҳалласи,Янги Бунёдобод махалля,NULL,Yangi Bunyodobod mahallasi,Yangi Bunyodobod,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Sergeli,UZ-TAS-SERGELI,1726283,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,41.52,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,NULL
UZ-TAS-MFY-81,NULL,Habibiy mahallasi,Ҳабибий маҳалласи,Хабибий махалля,NULL,Habibiy mahallasi,Habibiy,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Sergeli,UZ-TAS-SERGELI,1726283,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,23.36,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,NULL
UZ-TAS-MFY-82,NULL,Ezgulik mahallasi,Эзгулик маҳалласи,Эзгулик махалля,NULL,Ezgulik mahallasi,Ezgulik,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Sergeli,UZ-TAS-SERGELI,1726283,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,19.97,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,NULL
UZ-TAS-MFY-83,NULL,Sohibqiron mahallasi,Соҳибқирон маҳалласи,Сохибкирон махалля,NULL,Sohibqiron mahallasi,Sohibqiron,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Sergeli,UZ-TAS-SERGELI,1726283,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,15.84,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,NULL
UZ-TAS-MFY-84,NULL,Yangi Sergeli mahallasi,Янги Сергели маҳалласи,Янги Сергели махалля,NULL,Yangi Sergeli mahallasi,Yangi Sergeli,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Sergeli,UZ-TAS-SERGELI,1726283,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,17.33,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,NULL
UZ-TAS-MFY-85,NULL,Mehrigiyo mahallasi,Меҳригиё маҳалласи,Мехригиё махалля,NULL,Mehrigiyo mahallasi,Mehrigiyo,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Sergeli,UZ-TAS-SERGELI,1726283,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,14.51,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,NULL
UZ-TAS-MFY-86,NULL,O'zgarish mahallasi,Ўзгариш маҳалласи,Узгариш махалля,NULL,O'zgarish mahallasi,O'zgarish,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Sergeli,UZ-TAS-SERGELI,1726283,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,19.57,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,NULL
UZ-TAS-MFY-87,NULL,Qipchoq mahallasi,Қипчоқ маҳалласи,Кипчок махалля,NULL,Qipchoq mahallasi,Qipchoq,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Sergeli,UZ-TAS-SERGELI,1726283,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,16.22,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,NULL
UZ-TAS-MFY-88,NULL,Jo'nariq mahallasi,Жўнариқ маҳалласи,Жунарик махалля,NULL,Jo'nariq mahallasi,Jo'nariq,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Sergeli,UZ-TAS-SERGELI,1726283,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,100.28,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,NULL
UZ-TAS-MFY-89,NULL,Daryobo'yi mahallasi,Дарёбўйи маҳалласи,Дарёбуйи махалля,NULL,Daryobo'yi mahallasi,Daryobo'yi,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Sergeli,UZ-TAS-SERGELI,1726283,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,294.12,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,NULL
UZ-TAS-MFY-90,NULL,Sofdil mahallasi,Софдил маҳалласи,Софдил махалля,NULL,Sofdil mahallasi,Sofdil,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Sergeli,UZ-TAS-SERGELI,1726283,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,75.55,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,NULL
UZ-TAS-MFY-91,NULL,Nurhayot mahallasi,Нурҳаёт маҳалласи,Нурхаёт махалля,NULL,Nurhayot mahallasi,Nurhayot,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Sergeli,UZ-TAS-SERGELI,1726283,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,28.14,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,NULL
UZ-TAS-MFY-92,NULL,Madadkor mahallasi,Мададкор маҳалласи,Мададкор махалля,NULL,Madadkor mahallasi,Madadkor,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Sergeli,UZ-TAS-SERGELI,1726283,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,28.61,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,NULL
UZ-TAS-MFY-93,NULL,Kengmakon mahallasi,Кенгмакон маҳалласи,Кенгмакон махалля,NULL,Kengmakon mahallasi,Kengmakon,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Sergeli,UZ-TAS-SERGELI,1726283,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,148.93,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,NULL
UZ-TAS-MFY-94,NULL,Bunyodobod mahallasi,Бунёдобод маҳалласи,Бунёдобод махалля,NULL,Bunyodobod mahallasi,Bunyodobod,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Sergeli,UZ-TAS-SERGELI,1726283,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,64.17,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,NULL
UZ-TAS-MFY-95,NULL,Qumariq mahallasi,Қумариқ маҳалласи,Кумарик махалля,NULL,Qumariq mahallasi,Qumariq,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Sergeli,UZ-TAS-SERGELI,1726283,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,251.57,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,NULL
UZ-TAS-MFY-96,NULL,Birdamlik mahallasi,Бирдамлик маҳалласи,Бирдамлик махалля,NULL,Birdamlik mahallasi,Birdamlik,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Sergeli,UZ-TAS-SERGELI,1726283,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,22.56,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,NULL
UZ-TAS-MFY-97,NULL,Xalqobod mahallasi,Халқобод маҳалласи,NULL,NULL,Xalqobod mahallasi,Xalqobod,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Sergeli,UZ-TAS-SERGELI,1726283,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,35.16,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,name_ru is a blank string in the source layer
UZ-TAS-MFY-98,NULL,Nomdanak mahallasi,Номданак маҳалласи,Номданак махалля,NULL,Nomdanak mahallasi,Nomdanak,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Sergeli,UZ-TAS-SERGELI,1726283,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,82.14,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,NULL
UZ-TAS-MFY-99,NULL,Xonobod mahallasi,Хонобод маҳалласи,Хонобод махалля,NULL,Xonobod mahallasi,Xonobod,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Sergeli,UZ-TAS-SERGELI,1726283,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,143.64,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,NULL
UZ-TAS-MFY-100,NULL,Eshonbuloq mahallasi,Эшонбулоқ маҳалласи,Эшонбулок махалля,NULL,Eshonbuloq mahallasi,Eshonbuloq,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Sergeli,UZ-TAS-SERGELI,1726283,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,127.86,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,NULL
